id,ejecucion_id,recurso,seccion,fecha,h_ini,h_fin,tiempo,proceso,incidencia,cantidad,malas,recuperadas,referencia
544,1,luk6,LINEAS,2026-03-18,09:43,09:48,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
1172,2,luk6,LINEAS,2026-03-18,09:43,09:48,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
545,1,luk6,LINEAS,2026-03-18,09:54,10:16,0.37,Incidencia,CORRECCIÓN DE CONO,0.0,4.0,0.0,124203
1173,2,luk6,LINEAS,2026-03-18,09:54,10:16,0.37,Incidencia,CORRECCIÓN DE CONO,0.0,4.0,0.0,124203
546,1,luk6,LINEAS,2026-03-18,11:24,11:30,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
1174,2,luk6,LINEAS,2026-03-18,11:24,11:30,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
547,1,luk6,LINEAS,2026-03-18,13:58,16:29,2.52,Producción,,200.0,6.0,0.0,124203
1175,2,luk6,LINEAS,2026-03-18,13:58,16:29,2.52,Producción,,200.0,6.0,0.0,124203
548,1,luk6,LINEAS,2026-03-18,16:29,21:58,5.3,Producción,,404.0,2.0,0.0,124203
1176,2,luk6,LINEAS,2026-03-18,16:29,21:58,5.3,Producción,,404.0,2.0,0.0,124203
549,1,luk6,LINEAS,2026-03-18,17:43,17:48,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
1177,2,luk6,LINEAS,2026-03-18,17:43,17:48,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
550,1,luk6,LINEAS,2026-03-18,21:36,21:42,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
1178,2,luk6,LINEAS,2026-03-18,21:36,21:42,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
551,1,luk6,LINEAS,2026-03-18,21:58,05:59,7.62,Producción,,606.0,11.0,0.0,124203
1179,2,luk6,LINEAS,2026-03-18,21:58,05:59,7.62,Producción,,606.0,11.0,0.0,124203
552,1,luk6,LINEAS,2026-03-19,06:00,13:57,7.95,Producción,,627.0,3.0,0.0,124203
1180,2,luk6,LINEAS,2026-03-19,06:00,13:57,7.95,Producción,,627.0,3.0,0.0,124203
553,1,luk6,LINEAS,2026-03-20,07:18,07:24,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,1.0,0.0,124203
1181,2,luk6,LINEAS,2026-03-20,07:18,07:24,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,1.0,0.0,124203
554,1,luk6,LINEAS,2026-03-20,09:56,10:02,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,1.0,0.0,124203
1182,2,luk6,LINEAS,2026-03-20,09:56,10:02,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,1.0,0.0,124203
555,1,luk6,LINEAS,2026-03-20,11:49,11:57,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,1.0,0.0,124203
1183,2,luk6,LINEAS,2026-03-20,11:49,11:57,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,1.0,0.0,124203
556,1,luk6,LINEAS,2026-03-22,21:58,05:58,7.41,Producción,,608.0,13.0,0.0,124203
1184,2,luk6,LINEAS,2026-03-22,21:58,05:58,7.41,Producción,,608.0,13.0,0.0,124203
557,1,luk6,LINEAS,2026-03-23,07:00,07:07,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1185,2,luk6,LINEAS,2026-03-23,07:00,07:07,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
558,1,luk6,LINEAS,2026-03-23,07:37,08:04,0.45,Incidencia,FALTA DE CALIDAD,0.0,11.0,0.0,124203
1186,2,luk6,LINEAS,2026-03-23,07:37,08:04,0.45,Incidencia,FALTA DE CALIDAD,0.0,11.0,0.0,124203
559,1,luk6,LINEAS,2026-03-23,08:23,08:39,0.27,Incidencia,PARADA ROBOT,0.0,11.0,0.0,124203
1187,2,luk6,LINEAS,2026-03-23,08:23,08:39,0.27,Incidencia,PARADA ROBOT,0.0,11.0,0.0,124203
560,1,luk6,LINEAS,2026-03-23,09:30,09:35,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1188,2,luk6,LINEAS,2026-03-23,09:30,09:35,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
561,1,luk6,LINEAS,2026-03-23,12:06,12:13,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1189,2,luk6,LINEAS,2026-03-23,12:06,12:13,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
562,1,luk6,LINEAS,2026-03-23,13:59,21:58,7.51,Producción,,590.0,12.0,0.0,124203
1190,2,luk6,LINEAS,2026-03-23,13:59,21:58,7.51,Producción,,590.0,12.0,0.0,124203
563,1,luk6,LINEAS,2026-03-23,16:01,16:11,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,12.0,0.0,124203
1191,2,luk6,LINEAS,2026-03-23,16:01,16:11,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,12.0,0.0,124203
564,1,luk6,LINEAS,2026-03-23,18:32,18:41,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,12.0,0.0,124203
1192,2,luk6,LINEAS,2026-03-23,18:32,18:41,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,12.0,0.0,124203
565,1,luk6,LINEAS,2026-03-23,21:05,21:14,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,12.0,0.0,124203
1193,2,luk6,LINEAS,2026-03-23,21:05,21:14,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,12.0,0.0,124203
566,1,luk6,LINEAS,2026-03-23,21:58,06:01,7.82,Producción,,623.0,2.0,0.0,124203
1194,2,luk6,LINEAS,2026-03-23,21:58,06:01,7.82,Producción,,623.0,2.0,0.0,124203
567,1,luk6,LINEAS,2026-03-23,23:42,23:48,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
1195,2,luk6,LINEAS,2026-03-23,23:42,23:48,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
568,1,luk6,LINEAS,2026-03-24,06:01,14:05,8.07,Producción,,617.0,3.0,0.0,124203
1196,2,luk6,LINEAS,2026-03-24,06:01,14:05,8.07,Producción,,617.0,3.0,0.0,124203
569,1,luk6,LINEAS,2026-03-24,14:05,21:58,7.41,Producción,,593.0,11.0,0.0,124203
1197,2,luk6,LINEAS,2026-03-24,14:05,21:58,7.41,Producción,,593.0,11.0,0.0,124203
570,1,luk6,LINEAS,2026-03-24,14:56,15:05,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1198,2,luk6,LINEAS,2026-03-24,14:56,15:05,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
571,1,luk6,LINEAS,2026-03-24,16:17,16:23,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1199,2,luk6,LINEAS,2026-03-24,16:17,16:23,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
572,1,luk6,LINEAS,2026-03-24,18:38,18:44,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1200,2,luk6,LINEAS,2026-03-24,18:38,18:44,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
573,1,luk6,LINEAS,2026-03-24,21:05,21:12,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
1201,2,luk6,LINEAS,2026-03-24,21:05,21:12,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,11.0,0.0,124203
574,1,luk6,LINEAS,2026-03-24,21:58,00:16,2.2,Producción,,180.0,0.0,0.0,124203
1202,2,luk6,LINEAS,2026-03-24,21:58,00:16,2.2,Producción,,180.0,0.0,0.0,124203
575,1,luk6,LINEAS,2026-03-24,23:09,23:15,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,0.0,0.0,124203
1203,2,luk6,LINEAS,2026-03-24,23:09,23:15,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,0.0,0.0,124203
576,1,luk6,LINEAS,2026-03-25,09:26,09:32,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,18.0,0.0,124203
1204,2,luk6,LINEAS,2026-03-25,09:26,09:32,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,18.0,0.0,124203
577,1,luk6,LINEAS,2026-03-25,13:59,22:00,7.55,Producción,,598.0,10.0,0.0,124203
1205,2,luk6,LINEAS,2026-03-25,13:59,22:00,7.55,Producción,,598.0,10.0,0.0,124203
578,1,luk6,LINEAS,2026-03-25,16:19,16:28,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
1206,2,luk6,LINEAS,2026-03-25,16:19,16:28,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
579,1,luk6,LINEAS,2026-03-25,19:00,19:10,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
1207,2,luk6,LINEAS,2026-03-25,19:00,19:10,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
580,1,luk6,LINEAS,2026-03-25,21:35,21:44,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
1208,2,luk6,LINEAS,2026-03-25,21:35,21:44,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,10.0,0.0,124203
581,1,luk6,LINEAS,2026-03-26,06:26,07:42,1.27,Producción,,98.0,1.0,0.0,124203
1209,2,luk6,LINEAS,2026-03-26,06:26,07:42,1.27,Producción,,98.0,1.0,0.0,124203
582,1,luk6,LINEAS,2026-03-26,07:42,13:59,4.44,Producción,,341.0,6.0,0.0,124203
1210,2,luk6,LINEAS,2026-03-26,07:42,13:59,4.44,Producción,,341.0,6.0,0.0,124203
583,1,luk6,LINEAS,2026-03-26,10:20,11:57,1.62,Incidencia,LIMPIEZA,0.0,6.0,0.0,124203
1211,2,luk6,LINEAS,2026-03-26,10:20,11:57,1.62,Incidencia,LIMPIEZA,0.0,6.0,0.0,124203
584,1,luk6,LINEAS,2026-03-26,11:57,12:10,0.22,Incidencia,PARADA ROBOT,0.0,6.0,0.0,124203
1212,2,luk6,LINEAS,2026-03-26,11:57,12:10,0.22,Incidencia,PARADA ROBOT,0.0,6.0,0.0,124203
585,1,luk6,LINEAS,2026-03-26,13:59,22:11,7.81,Producción,,615.0,15.0,0.0,124203
1213,2,luk6,LINEAS,2026-03-26,13:59,22:11,7.81,Producción,,615.0,15.0,0.0,124203
586,1,luk6,LINEAS,2026-03-26,15:58,16:04,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,15.0,0.0,124203
1214,2,luk6,LINEAS,2026-03-26,15:58,16:04,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,15.0,0.0,124203
587,1,luk6,LINEAS,2026-03-26,18:22,18:32,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,15.0,0.0,124203
1215,2,luk6,LINEAS,2026-03-26,18:22,18:32,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,15.0,0.0,124203
588,1,luk6,LINEAS,2026-03-26,20:59,21:06,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,15.0,0.0,124203
1216,2,luk6,LINEAS,2026-03-26,20:59,21:06,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,15.0,0.0,124203
589,1,luk6,LINEAS,2026-03-26,22:11,05:58,7.46,Producción,,593.0,1.0,0.0,124203
1217,2,luk6,LINEAS,2026-03-26,22:11,05:58,7.46,Producción,,593.0,1.0,0.0,124203
590,1,luk6,LINEAS,2026-03-26,23:06,23:12,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,1.0,0.0,124203
1218,2,luk6,LINEAS,2026-03-26,23:06,23:12,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,1.0,0.0,124203
591,1,luk6,LINEAS,2026-03-27,06:38,06:47,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,8.0,0.0,124203
1219,2,luk6,LINEAS,2026-03-27,06:38,06:47,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,8.0,0.0,124203
592,1,luk6,LINEAS,2026-03-27,14:00,21:58,7.5,Producción,,589.0,32.0,0.0,124203
1220,2,luk6,LINEAS,2026-03-27,14:00,21:58,7.5,Producción,,589.0,32.0,0.0,124203
593,1,luk6,LINEAS,2026-03-27,16:18,16:28,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,32.0,0.0,124203
1221,2,luk6,LINEAS,2026-03-27,16:18,16:28,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,32.0,0.0,124203
594,1,luk6,LINEAS,2026-03-27,19:01,19:09,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,32.0,0.0,124203
1222,2,luk6,LINEAS,2026-03-27,19:01,19:09,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,32.0,0.0,124203
595,1,luk6,LINEAS,2026-03-27,21:36,21:46,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,32.0,0.0,124203
1223,2,luk6,LINEAS,2026-03-27,21:36,21:46,0.17,Incidencia,CAMBIO DE CUCHILLA,0.0,32.0,0.0,124203
596,1,luk6,LINEAS,2026-03-28,07:11,12:51,1.47,Producción,,58.0,0.0,0.0,124203
1224,2,luk6,LINEAS,2026-03-28,07:11,12:51,1.47,Producción,,58.0,0.0,0.0,124203
597,1,luk6,LINEAS,2026-03-28,08:38,09:38,1.0,Incidencia,CAMBIO OTRA MÁQUINA,0.0,0.0,0.0,124203
1225,2,luk6,LINEAS,2026-03-28,08:38,09:38,1.0,Incidencia,CAMBIO OTRA MÁQUINA,0.0,0.0,0.0,124203
598,1,luk6,LINEAS,2026-03-28,09:39,12:51,3.2,Incidencia,CAMBIO OTRA MÁQUINA,0.0,0.0,0.0,124203
1226,2,luk6,LINEAS,2026-03-28,09:39,12:51,3.2,Incidencia,CAMBIO OTRA MÁQUINA,0.0,0.0,0.0,124203
599,1,luk6,LINEAS,2026-03-29,22:00,22:01,0.02,Producción,,0.0,0.0,0.0,124203
1227,2,luk6,LINEAS,2026-03-29,22:00,22:01,0.02,Producción,,0.0,0.0,0.0,124203
600,1,luk6,LINEAS,2026-03-29,22:01,05:59,7.17,Producción,,431.0,3.0,0.0,124203
1228,2,luk6,LINEAS,2026-03-29,22:01,05:59,7.17,Producción,,431.0,3.0,0.0,124203
601,1,luk6,LINEAS,2026-03-29,23:47,23:47,0.0,Incidencia,AVERIA,0.0,0.0,0.0,
1229,2,luk6,LINEAS,2026-03-29,23:47,23:47,0.0,Incidencia,AVERIA,0.0,0.0,0.0,
602,1,luk6,LINEAS,2026-03-30,08:18,08:30,0.2,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
1230,2,luk6,LINEAS,2026-03-30,08:18,08:30,0.2,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
603,1,luk6,LINEAS,2026-03-30,11:05,11:14,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
1231,2,luk6,LINEAS,2026-03-30,11:05,11:14,0.15,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
604,1,luk6,LINEAS,2026-03-30,13:05,13:32,0.45,Incidencia,FALTA DE CALIDAD,0.0,7.0,0.0,124203
1232,2,luk6,LINEAS,2026-03-30,13:05,13:32,0.45,Incidencia,FALTA DE CALIDAD,0.0,7.0,0.0,124203
605,1,luk6,LINEAS,2026-03-30,13:46,13:54,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
1233,2,luk6,LINEAS,2026-03-30,13:46,13:54,0.13,Incidencia,CAMBIO DE CUCHILLA,0.0,7.0,0.0,124203
606,1,luk6,LINEAS,2026-03-30,13:58,22:03,4.02,Producción,,318.0,2.0,0.0,124203
1234,2,luk6,LINEAS,2026-03-30,13:58,22:03,4.02,Producción,,318.0,2.0,0.0,124203
607,1,luk6,LINEAS,2026-03-30,14:21,17:12,2.85,Incidencia,AVERIA,0.0,0.0,0.0,
1235,2,luk6,LINEAS,2026-03-30,14:21,17:12,2.85,Incidencia,AVERIA,0.0,0.0,0.0,
608,1,luk6,LINEAS,2026-03-30,18:20,18:27,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
1236,2,luk6,LINEAS,2026-03-30,18:20,18:27,0.12,Incidencia,CAMBIO DE CUCHILLA,0.0,2.0,0.0,124203
609,1,luk6,LINEAS,2026-03-30,20:31,21:14,0.72,Incidencia,AVERIA,0.0,0.0,0.0,
1237,2,luk6,LINEAS,2026-03-30,20:31,21:14,0.72,Incidencia,AVERIA,0.0,0.0,0.0,
610,1,luk6,LINEAS,2026-03-30,21:41,22:03,0.37,Incidencia,AVERIA,0.0,0.0,0.0,
1238,2,luk6,LINEAS,2026-03-30,21:41,22:03,0.37,Incidencia,AVERIA,0.0,0.0,0.0,
611,1,luk6,LINEAS,2026-03-30,22:03,05:59,7.01,Producción,,542.0,6.0,0.0,124203
612,1,luk6,LINEAS,2026-03-30,22:03,22:58,0.92,Incidencia,AVERIA,0.0,0.0,0.0,
1239,2,luk6,LINEAS,2026-03-30,22:03,05:59,7.01,Producción,,542.0,6.0,0.0,124203
1240,2,luk6,LINEAS,2026-03-30,22:03,22:58,0.92,Incidencia,AVERIA,0.0,0.0,0.0,
613,1,luk6,LINEAS,2026-03-31,06:00,14:00,4.82,Producción,,375.0,36.0,0.0,124203
1241,2,luk6,LINEAS,2026-03-31,06:00,14:00,4.82,Producción,,375.0,36.0,0.0,124203
614,1,luk6,LINEAS,2026-03-31,08:11,08:17,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,36.0,0.0,124203
1242,2,luk6,LINEAS,2026-03-31,08:11,08:17,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,36.0,0.0,124203
615,1,luk6,LINEAS,2026-03-31,10:46,11:12,0.43,Incidencia,AJUSTE MAQUINA,0.0,36.0,0.0,124203
1243,2,luk6,LINEAS,2026-03-31,10:46,11:12,0.43,Incidencia,AJUSTE MAQUINA,0.0,36.0,0.0,124203
616,1,luk6,LINEAS,2026-03-31,11:21,14:00,2.65,Incidencia,FALTA DE CALIDAD,0.0,36.0,0.0,124203
1244,2,luk6,LINEAS,2026-03-31,11:21,14:00,2.65,Incidencia,FALTA DE CALIDAD,0.0,36.0,0.0,124203
617,1,luk6,LINEAS,2026-03-31,14:00,21:58,6.21,Producción,,483.0,4.0,0.0,124203
1245,2,luk6,LINEAS,2026-03-31,14:00,21:58,6.21,Producción,,483.0,4.0,0.0,124203
618,1,luk6,LINEAS,2026-03-31,16:07,16:12,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
1246,2,luk6,LINEAS,2026-03-31,16:07,16:12,0.08,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
619,1,luk6,LINEAS,2026-03-31,17:46,18:02,0.27,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
1247,2,luk6,LINEAS,2026-03-31,17:46,18:02,0.27,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
620,1,luk6,LINEAS,2026-03-31,18:07,18:16,0.15,Incidencia,PARADA ROBOT,0.0,4.0,0.0,124203
1248,2,luk6,LINEAS,2026-03-31,18:07,18:16,0.15,Incidencia,PARADA ROBOT,0.0,4.0,0.0,124203
621,1,luk6,LINEAS,2026-03-31,19:28,19:34,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
1249,2,luk6,LINEAS,2026-03-31,19:28,19:34,0.1,Incidencia,CAMBIO DE CUCHILLA,0.0,4.0,0.0,124203
622,1,luk6,LINEAS,2026-03-31,19:38,20:21,0.72,Incidencia,AVERIA,0.0,0.0,0.0,
1250,2,luk6,LINEAS,2026-03-31,19:38,20:21,0.72,Incidencia,AVERIA,0.0,0.0,0.0,
623,1,luk6,LINEAS,2026-03-31,21:32,21:39,0.12,Incidencia,AVERIA,0.0,0.0,0.0,
1251,2,luk6,LINEAS,2026-03-31,21:32,21:39,0.12,Incidencia,AVERIA,0.0,0.0,0.0,
624,1,luk6,LINEAS,2026-03-31,21:39,21:58,0.32,Incidencia,AVERIA,0.0,0.0,0.0,
1252,2,luk6,LINEAS,2026-03-31,21:39,21:58,0.32,Incidencia,AVERIA,0.0,0.0,0.0,
625,1,luk6,LINEAS,2026-03-31,21:58,06:00,7.47,Producción,,583.0,2.0,0.0,124203
1253,2,luk6,LINEAS,2026-03-31,21:58,06:00,7.47,Producción,,583.0,2.0,0.0,124203
626,1,luk6,LINEAS,2026-03-31,21:59,22:10,0.18,Incidencia,AVERIA,0.0,0.0,0.0,
1254,2,luk6,LINEAS,2026-03-31,21:59,22:10,0.18,Incidencia,AVERIA,0.0,0.0,0.0,
